job_link,job_title,company,job_desc
https://www.indeed.com.sg/company/Adept-Manpower/jobs/IT-Security-Assistant-Executive-e094c4fee06e83f6?fccid=acae30373c1a99d1&vjs=3,Commercial Officer,Singapore,"Roles & Responsibilities
To carry out estimating and biling of ship repairs, solicit and gather quotation from sub-contractors / suppliers as and when required.
To vet sub-contractors' invoice on prices and shortfall in work done.
Other general commercial duties as assigned by immediate supervisor.
Estimate of ship repairs and engineering enquiries.
Billing / Invoicing of ship repairs or engineering works.
Commercial duties as assigned.
Filling of commercial quotations / invoices / costing and documents.
Assist in preparation of documentation for tender submission as and when required.
Requirements
Min. GCE 'O' Level with 6 years experience in Shipyard Commercial or Diploma/Degree in Marine Engineering / Naval Architecture or Offshore Technology
Min. 2 years experience in Shipyard Commercial and Production/Operations
Candidate without relevant Diploma/Degree qualification but with 6 years experience in Shipyard Commercial are welcome to apply."
https://www.indeed.com.sg/company/Alpha-CRC-Ltd/jobs/Localization-Service-Manager-332bffbe83c53f27?fccid=5ed704fd0f5ca54c&vjs=3,SALES & MARKETING EXECUTIVE,Gridline Design Lab Pte Ltd,"$2,500 - $3,000 a month
Job Description
We are seeking a driven, self-motivated sales and marketing executive to join our growing organization. In this position, you will be responsible for pursuing sales opportunities through traditional channels and by utilizing new technology and communication software to reach new prospects. Strong interpersonal skills and a customer-focused approach are a must.
Job Requirements
Sales & Marketing Executive Duties and Responsibilities
Actively seek out new sales opportunities through cold calling, networking, and social media
Build networks and spheres of influence in order to grow prospect lists
Listen and draw out the concerns/problems of others to identify possible solutions
Identify the traits of the ideal customer and seek to find others with the same traits
Conduct market research to identify selling possibilities and evaluate customer needs
Set up meetings with potential clients
Prepare and deliver presentations on products/services
Prepare and report on goals, sales, and prospects
Participate in events and conferences on behalf of the company
Negotiate and close deals, handle complaints or objection
Sales and Marketing Executive Requirements and Qualifications
Certificate, Diploma or Higher
Proven experience as a sales & marketing executive or relevant role
Thorough understanding of marketing and negotiating techniques
Excellent knowledge of MS office
Proficiency in written and spoken English; second language a plus
Experience with customer relationship and well networked
Experience in F&B, Retail and Office Fit-Out will be an advantage
Successful candidates can expect a very competitive remuneration package and a comprehensive range of benefits.
Please submit your updated resume in Word format.
We regret that only shortlisted candidates will be notified
Job Type: Full-time
Salary: $2,500.00 to $3,000.00 /month
Experience:
Marketing: 2 years (Preferred)
Education:
Professional Qualification or Polytechnic Diploma (Preferred)
Location:
Singapore (Preferred)
Language:
English (Preferred)"
https://www.indeed.com.sg/company/Alpha-Manpower-Pte-Ltd/jobs/System-Analyst-f5daeb374f5e47aa?fccid=2bbeb523556410be&vjs=3,Site Supervisor,Singapore,"Roles & Responsibilities
Nature of work includes excavating the road to lay PVC pipes underground. Our Main contractors manufacture the cables and we install them by pulling them through the PVC pipes. Our project sites are along the road or in substations. The end client is SPPG. The kinds of activities at work sites are: excavation, trenching and shoring, backfilling, cable pulling, confined space activities, water pumping, patching and milling (done by others). Project sites work both in day and night.
The site supervisor is in charge of the works carried out project site including housekeeping at site.
He will manage his team of workers and schedule the works. He should optimise use of resources at his disposal to do the works.
He is also responsible for the tools, equipment, machinery, vehicle etc that have been entrusted into his care.
He must be focused on safety at work sites to prevent work injuries and third party property damage.
The site supervisor is also responsible for the performance management of his team.
He reports to the Site-in-charge.
Requirements
N or O Levels minimum. Candidates who have a proven track record in a similar position in the construction industry will also be considered.
Class 3 or 4 driving license (class 4 preferred). Familiar with Singapore roads.
Building Construction Safety Supervisor (BCSS certificate)
Candidates with other work-related certificates like Lifting Safety Supervisor, Confined Space, Work-at-height supervisor, metal scaffolding, Occupational First-Aid Course etc will be viewed favourably.
Able to learn new technology as we use tablets to punch in and punch out worker's timecard as well as to issue requisition forms.
Good physical health and able to handle the physical exertion of outdoor work.
Competencies required:
Excellent planning and organisation skills. Able to plan ahead for work schedule in order to optimise resources. Organise project documentation neatly.
Ability to follow standard of procedures (SOPs)
Excellent time management skills
Excellent verbal communication skills. Able to handle interpersonal relationships of different parties involved at work site.
Excellent problem analysis skills. When problems are encountered on site, supervisor is able to assess and make the right decisions quickly.
Excellent ability to train others. Able to communicate with workers whose mother tongue is not English. Able to monitor the progress of workers."
https://www.indeed.com.sg/company/Amplus-Communication/jobs/Process-Engineering-Assistant-c912c6fa954f4be7?fccid=5b95d629a912125f&vjs=3,"HR Generalist(Administrative,Operation&Payroll Executive)(FLEXIBLE HOURS)",Star Career Consulting Pte Ltd,"$2,500 - $4,000 a month
HR Generalist (Administrative, Operation & Payroll Executive) (FLEXIBILITY HOURS)
Our Esteemed and Reputable organization is looking for a HR Generalist (HR/ Ops/ Payroll) focusing on Payroll, Administrative & Operation Executive.
PRIMARY ROLE: Provide HR, Administrative, Business Support, Operation & Payroll Matters
Requirements:
Keen interest in managing Operation, Business Administrative Matter.
Enjoy providing support and liaison work.
Good in liaising and coordinating with Vendors/ Clients/ Stakeholders on queries.
Good in Payroll Management.
Strong in Payroll and all statutory requirements.
Passionate in handling Administrative and business operational duties.
Responsible for Contract Management.
Good in liaison, support and coordination work.
Good in coordination and liaison work.
Good Team Player, Meticulous, Firm and willing to take on new challenges.
Enjoy working independently.
If you feel that you have the skill-sets that we are looking for, please apply in-confidence with an updated MS Word Resume to us.
STAR SUPPORT TEAM
Ang Lee Moi (Reg.No. R1874796)
Information Technology | Digital | Finance | Insurance
Job Type: Full-time
Salary: $2,500.00 to $4,000.00 /month
Experience:
Human Resources: 3 years (Preferred)"
https://www.indeed.com.sg/company/Appzgate-Solutions-Pte-Ltd/jobs/SEO-d2055576064f906e?fccid=74fddf454e52d51c&vjs=3,.Net Developer,Infosys Limited,"Job Summary
About Us
Infosys is a leading provider of next-generation consulting, technology and outsourcing solutions. We are dedicated to helping organizations, in over 30 countries; build tomorrow’s enterprise and advance the way the world works. That's why Forbes ranks us 19th among the top 100 most innovative companies. Our 150,000+ employees partner with clients to transform their business - one conversation; one idea; one insight at a time. While we are at it, some things remain unchanged: the unwavering ethics, transparency and respect behind everything we do. We will always be a company powered by intellect and driven by values. So, if your passion is to build solutions that really make a difference to enterprises, the community and your world, Infosys is the right place for you.
Role– .net Developer
Employment Type– Permanent
Location– Singapore
Responsibilities and Duties
Deliver .net development tasks for the PBI’s planned in each sprint and Monthly releases.
Understand the PBI’s prioritized for Monthly releases and find out of there is any impact to existing application landscape due to changes planned and assigned.
Understands system constraints and dependencies and highlight if there are any risks.
Works with other developers in the team for design and development of PBI’s and come up potential systems and process solutions.
Collaborate with different stakeholders such as testers, engineering team, environment support and release management to plan the monthly release deliverables.
Find and remove any impediments across the sprint.
Uses tools to handle requirements and traceability.
Provide accurate estimations of future projects in terms of time and money.
Experience: 3-6 years
Required Experience, Skills and Qualifications
Strong experience working with the following technologies: .net, WPF, Web Services, WebAPI, SQL, Store procedures, SSIS packages and Oracle.
Hands on experience in working with Microsoft technologies and databases.
Hands on experience on tools such as Visual Studio, TFS, GIT, and Jira.
Hands on experience in working on continuous integration using Jenkins and TFS.
Hands on experience on working with object-oriented concepts.
Hands on experience of Agile with Kanban or Scrum frameworks
A proven track record in executing development activities on complex projects
Experience of working in Energy Trading (preferable)
Excellent stakeholder and client management skills
Excellent Debugging Skills
Understanding of Credit Risk, Energy trading domain
Good verbal and written communication skills
Educational Qualifications:
Bachelor’s/Master’s degree in Computer Science / Information Technology
Infosys is an equal opportunity employer and positively encourages applications from suitably qualified and eligible candidates regardless of gender or other attribute covered by equal opportunity legislation.
Job Type: Full-time
Experience:
.net, WPF, Web Services, WebAPI, SQL, Store procedures, SSIS: 1 year (Preferred)
Visual studio, TFS, GIT and Jira.: 1 year (Required)
Location:
Singapore (Required)"
https://www.indeed.com.sg/company/AryuPay-Technologies-Limited/jobs/Head-Business-Development-22da3cb04b23ad34?fccid=ac044fe2bec088d0&vjs=3,Analyst Site Support,Rio Tinto,"Analyst Site Support
Great opportunity to join a global organisation at the forefront of mining
Excellent work environment where people are valued and respected
This new role will expose you to exciting technology and challenge the way you work
Multiple vacancies based in Singapore
About the role
We are looking for Analyst Site Support who is accountable to contributing to the IS&T customer service reputation by maintaining a high level of customer focused service through consistent delivery of professional and polite support.
This role is a great opportunity to be a part of a great team and get the opportunity to learn new leading edge technologies. Reporting to the Superintendent, Site Support - APAC East, you will:

Providing on-site support services to customers in Singapore.
Operating within IS&T processes and framework
Providing on-site presence and support for IS&T customers
Acting as the local site contact for remote resolver groups and IS&T partners to ensure customer expectations and/or site requirements are achieved
Contributing to the IS&T customer service reputation by maintaining a high level of customer focused service through consistent delivery of professional and polite support
Managing and aligning customer expectations against IS&T priorities to ensure all incidents and requests are managed in line with operational requirements
Attaining a good understanding of the operational activities to ensure business impacts are minimised by outages/ incidents
Providing on-site technical leadership to less experienced resources to ensure service standards are maintained
Maintaining up to date knowledge of toolsets and technologies required to effectively perform the role.

About you
To be successfully considered for this role, you will have:

A Bachelor’s Degree in IT or equivalent
Good relationship building skills
Minimum 5 years’ experience
Knowledge of general IT functions and remedial activities
Knowledge of Incident Management process
Knowledge of Customer Service communication and communicating technical resolutions in a business context.
Communicating effectively in a clear, layman manner to customers in person, over the phone and via e-mail regarding IS&T issues/requests
Ability to prioritise tasks to ensure business demands/ requirements are managed effectively
Apply specialist technical knowledge to achieve operational effectiveness

Where you will be working
Rio Tinto Information Systems and Technology (IS&T) operates to enable better alignment with customer priorities, end-to-end accountability and flexibility to prioritise critical work. The function provides solutions that are aligned with current and future business requirements through the development and ongoing delivery of IT strategy and solution roadmaps. Through appropriate governance, consultative processes, and the use of industry best practices, IS&T also ensures that emerging technologies and innovative ideas are constantly evaluated, considered, and adopted, to provide easy-to-use, best-in-class solutions and services.
About us
As pioneers in mining and metals, we produce materials essential to human progress.
Our long history is filled with firsts. We’ve developed some of the world’s largest and best quality mines and operations, and our people work in around 35 countries across six continents. Aluminium and copper, diamonds, gold and industrial minerals, iron ore and uranium: our materials make up the world around us. You’ll find them in smartphones, planes, cars, hospitals and throughout your home.
Creating an inclusive and diverse workforce
We are a diverse team of talented, enthusiastic individuals who foster a culture of inclusion. No matter how they may differ, our people share one thing in common. It’s a belief that work is more rewarding when we are accepted and valued for our differences, not judged by them. We all have something to contribute, and it’s this contribution that makes for a great organization and fulfilling career.
Apply today if you want to work with the latest technology and innovation, in an environment where we challenge you to drive positive change.

Please note, in order to be successfully considered for this role you must complete all pre-screening questions.

“Rio Tinto reserves the right to remove job postings prior to the stated closing date, therefore, if you are interested in applying for this vacancy please submit your application as soon as possible.”"
https://www.indeed.com.sg/company/AryuPay-Technologies-Limited/jobs/Software-Engineer-03c38cc46d62ed1c?fccid=ac044fe2bec088d0&vjs=3,"Senior Manager, Corporate Systems",Changi Airport Group,"Senior Manager, Corporate Systems


We are looking for a dynamic individual and a team player to lead and manage the implementation and user support of Corporate IT systems for the world’s leading airport. A self-motivated, resourceful and goal achiever, the successful candidate will be responsible to perform strategic planning, user requirement gathering, technical assessment, project management, solution deployment and operation support of Corporate IT systems such as Finance, HR, Cost Management, Planning and Analytics systems.


Requirements:

Degree in Information Systems/Technology, Business IT or equivalent
At least 10 years of experience in systems analysis, design, implementation, testing, integration, project management, vendor management and systems support/maintenance
Hands-on experience in SAP configuration and/or certification in any of the non-HR SAP modules would be advantageous
Candidates who possess industry certifications such as CCNA / MCSA / ITIL / CITPM will be preferred
Possess excellent communication, both written and spoken, and interpersonal skills
Possess strong analytical, project management and stakeholder management skills
Possess service oriented and forward-looking mindset
Strong team player, who is responsible and self-motivated
Able to work effectively on multiple projects concurrently within tight timelines


“ind-pry”"
https://www.indeed.com.sg/company/Asia-Link-Technology/jobs/Contact-Centre-Associate-7749e33b1d86b0d8?fccid=d31a119a9210be91&vjs=3,"Manager/Assistant Manager, IT Project Manager",Changi Airport Group,"Manager/Assistant Manager, IT Project Manager

We are looking for dynamic individuals and team players to assist in the planning, design, implementation and management of Airside systems including Airport Operations Command & Control System for the Changi Airport. A self-motivated, resourceful and goal achiever, the successful candidate will be involved in designing and managing the systems to meet its current and future business needs.

The ideal candidate should be passionate about operational improvement through creative solutioning, business process enhancement; comfortable with data to deliver data-driven insights. This position works alongside our operational teams to deliver business results across all business lines using data for insights and optimization.

The candidate should possess strong interpersonal and communication skills; excellence service mindset; rejoice in enabling others to succeed; have an insatiable passion for new IT technologies; and strong business acumen to understand and work with business stakeholders within and outside of the organisation. The candidate should also be self-driven and has the drive to continuously seek out areas of improvements in all areas of work.

Candidates with strong relevant working experience will be considered for managerial position. Graduates with passion and desired attitude to learn and grow with us will be considered for junior positions.

Requirements:
Good degree in Information Systems/Technology, Business IT or related discipline.
Possesses excellent communication and interpersonal skills, both written and spoken.
Strong service-oriented and forward looking mindset.
Strong in team-work, responsible and self-motivated.
Preferable working experience with IT Project Management and/or Data Analysis with Tableau"
https://www.indeed.com.sg/company/Aspire-Financial-Technologies/jobs/Finance-Human-Resource-Executive-244067907abe9272?fccid=6599646eec160652&vjs=3,Systems Analyst (CRM),JC Hire,"$3,500 - $5,000 a month
JOB SCOPE (responsibilities, environment, etc)
To examine and evaluate current systems such as customer portal and CRM.
To evaluate and implement techniques, tools and methods as well as identify system requirements per business requirement.
To conduct requirement studies, detail systems analysis and design.
To prepare the documentation for different phases of software development
To plan and conduct software deployment, software patching, system integration test and user acceptance test.
Day to day software support, hands-on programming and maintenance.
MANDATORY JOB REQUIREMENTS (must have skills and experience)
Degree in Computer Studies, information Technology or its equivalent.
3 to 5 years of relevant experience.
Good knowledge and hands-on experience in programming
PHP Development using the LAMP Stack
Experience in modern PHP frameworks like Yii or Laravel framework.
Experience in JavaScript frontend frameworks like Angular or Reacts
Familiar with CRM and Sales Force System.
Job Type: Full-time
Salary: $3,500.00 to $5,000.00 /month
Experience:
PHP / Javascript: 1 year (Required)
data center: 3 years (Required)"
https://www.indeed.com.sg/company/B'YOND-360-PTE.-LTD./jobs/Web-Developer-455ff2763cd987d5?fccid=a126b28a2cda81ac&vjs=3,Back End Engineer with Node.JS & Python Expertise,Bladestone ONE,"$6,000 - $8,000 a month
Permanent
We work ONLY with those companies who we truly believe offer the most unique and exciting opportunities in the market.
If you want to be part of an award winning team who are expanding internationally delivering impressive technologies to financial sector then look no further! Our client offers a truly dynamic and collaborative environment, strong leadership and an excellent opportunity for progression.
As a Back-End Engineer you will ideally have some familiarity with cloud based deployment (AWS). You will posses expertise in python and Node.JS as you work closely with a team of data scientist to code and optimise their algorithms.
If you are highly driven and motivated by exciting yet challenging work then get in touch ASAP!
Job Types: Full-time, Permanent
Salary: $6,000.00 to $8,000.00 /month
Location:
Singapore (Required)"
https://www.indeed.com.sg/company/BGC-Group-Pte-Ltd/jobs/School-IT-Assistant-Office-Hour-Higher-Nitec-Office-Hour-75f71338a29164b1?fccid=51f40ec7ceeac40a&vjs=3,Software Development Engineer,"CHARLES RIVER SYSTEMS, INC.","Roles & Responsibilities
Charles River Development, a market-leading provider of innovative technology systems and services to investment Management firms is looking for an experienced Software Engineer with strong programming skill to work on both C#.NET (Client side GUI) and Java (middle tier side application).
To succeed candidate will need to enjoy the software development process of a world class business solution using the latest state-of-the art technologies under an Agile Software Development environment.
Financial Services experience is a definite advantage but not a prerequisite.
Responsibilities:
Understand and develop user interfaces and server side systems for complex securities and trading software
Work closely with internal product teams and be capable of spanning Java and C# technologies
Develop and implement new software programs as well as maintain and improve the performance of existing programs
Influence and impact the architecture, standards, and design of key product initiatives for applications in C# and Java services
Work in a dynamic, fast-paced, Agile team environment
Proactively identify and communicate dependencies, issues, risks and obstacles for completing the task.
Requirements
Requirements:
Degree from a leading university or college in Finance, Computer Science or Engineering.
Minimum 5 years of total experience in large-scale commercial software development.
Exposure to multi-tier client-server technology and GUI development with architectural skill.
Strong programming skill in C#/.NET GUI, WinForm, WPF and Java.
Strong knowledge in Object Oriented Design and Development.
Strong relational database experience including SQL database programming with one or more DBMS ( e.g. Oracle, SQL Server) on Windows and Linux.
Experience in developing applications for the financial markets a very strong plus.
Experience with XML / XSL, ADO, SOAP, Tomcat, Weblogic or Websphere
Ability to work independently, handle multiple tasks simultaneously and adapt quickly to changes
Excellent communication skills (verbal and written) in English, good interpersonal skills, ability to gather and understand requirements in the financial sector. Proficiency in other languages such as Chinese, Japanese etc, considered an advantage.
Product delivery experience: has played a key role in developing and supporting commercial software products which were sold to non-technical customers in vertical markets
What Can You Expect?
We offer above-market rate salaries for individuals who have excellent analytical and interpersonal skills, who are bright, and are moving up in their careers.
Comprehensive training will be provided to equip you with the necessary skills."
